,time,code,open,close,low,high,volume,money,factor,high_limit,low_limit,avg,pre_close,paused,open_interest
1043,2021-07-23,600263.XSHG,,,,,,,,,,,,,
1044,2021-07-23,688669.XSHG,34.45,34.45,34.45,34.45,0.0,0.0,1.0,41.34,27.56,34.45,34.45,0.0,
1045,2021-07-23,600662.XSHG,8.36,8.36,8.36,8.36,0.0,0.0,1.0,9.2,7.52,8.36,8.36,0.0,
1046,2021-07-23,300727.XSHE,37.97,37.97,37.97,37.97,0.0,0.0,1.0,41.77,34.17,37.97,37.97,0.0,
1047,2021-07-23,002976.XSHE,20.25,20.25,20.25,20.25,0.0,0.0,1.0,22.28,18.23,20.25,20.25,0.0,
1048,2021-07-23,601077.XSHG,3.93,3.93,3.93,3.93,0.0,0.0,1.0,4.32,3.54,3.93,3.93,0.0,
1049,2021-07-23,689009.XSHG,67.7,67.7,67.7,67.7,0.0,0.0,1.0,81.24,54.16,67.7,67.7,0.0,
1050,2021-07-23,002801.XSHE,26.48,26.48,26.48,26.48,0.0,0.0,1.0,29.13,23.83,26.48,26.48,0.0,
1051,2021-07-23,002002.XSHE,4.49,4.49,4.49,4.49,0.0,0.0,1.0,4.94,4.04,4.49,4.49,0.0,
1052,2021-07-23,600220.XSHG,2.12,2.12,2.12,2.12,0.0,0.0,1.0,2.33,1.91,2.12,2.12,0.0,
1053,2021-07-23,300032.XSHE,4.92,4.92,4.92,4.92,0.0,0.0,1.0,5.41,4.43,4.92,4.92,0.0,
1054,2021-07-23,002635.XSHE,12.39,12.39,12.39,12.39,0.0,0.0,1.0,13.63,11.15,12.39,12.39,0.0,
1055,2021-07-23,600225.XSHG,3.17,3.17,3.17,3.17,0.0,0.0,1.0,3.33,3.01,3.17,3.17,0.0,
1056,2021-07-23,600515.XSHG,10.85,10.85,10.85,10.85,0.0,0.0,1.0,11.39,10.31,10.85,10.85,0.0,
1057,2021-07-23,603311.XSHG,10.42,10.42,10.42,10.42,0.0,0.0,1.0,11.46,9.38,10.42,10.42,0.0,
1058,2021-07-23,600092.XSHG,,,,,,,,,,,,,
1059,2021-07-23,000046.XSHE,2.1,2.1,2.1,2.1,0.0,0.0,1.0,2.31,1.89,2.1,2.1,0.0,
1060,2021-07-23,002283.XSHE,6.22,6.22,6.22,6.22,0.0,0.0,1.0,6.84,5.6,6.22,6.22,0.0,
1061,2021-07-23,605208.XSHG,23.95,23.95,23.95,23.95,0.0,0.0,1.0,26.35,21.55,23.95,23.95,0.0,
1062,2021-07-23,300893.XSHE,21.52,21.52,21.52,21.52,0.0,0.0,1.0,23.67,19.37,21.52,21.52,0.0,
1063,2021-07-23,002590.XSHE,7.7,7.7,7.7,7.7,0.0,0.0,1.0,8.47,6.93,7.7,7.7,0.0,
1064,2021-07-23,600872.XSHG,36.69,36.69,36.69,36.69,0.0,0.0,1.0,40.36,33.02,36.69,36.69,0.0,
1065,2021-07-23,300270.XSHE,6.79,6.79,6.79,6.79,0.0,0.0,1.0,7.47,6.11,6.79,6.79,0.0,
1066,2021-07-23,300027.XSHE,3.85,3.85,3.85,3.85,0.0,0.0,1.0,4.24,3.47,3.85,3.85,0.0,
1067,2021-07-23,600553.XSHG,,,,,,,,,,,,,
1068,2021-07-23,600367.XSHG,11.97,11.97,11.97,11.97,0.0,0.0,1.0,13.17,10.77,11.97,11.97,0.0,
1069,2021-07-23,000916.XSHE,,,,,,,,,,,,,
1070,2021-07-23,605099.XSHG,35.71,35.71,35.71,35.71,0.0,0.0,1.0,39.28,32.14,35.71,35.71,0.0,
1071,2021-07-23,600730.XSHG,4.43,4.43,4.43,4.43,0.0,0.0,1.0,4.87,3.99,4.43,4.43,0.0,
1072,2021-07-23,000982.XSHE,2.56,2.56,2.56,2.56,0.0,0.0,1.0,2.82,2.3,2.56,2.56,0.0,
1073,2021-07-23,002547.XSHE,4.15,4.15,4.15,4.15,0.0,0.0,1.0,4.57,3.74,4.15,4.15,0.0,
1074,2021-07-23,603505.XSHG,29.68,29.68,29.68,29.68,0.0,0.0,1.0,32.65,26.71,29.68,29.68,0.0,
1075,2021-07-23,600297.XSHG,2.84,2.84,2.84,2.84,0.0,0.0,1.0,3.12,2.56,2.84,2.84,0.0,
1076,2021-07-23,002298.XSHE,7.44,7.44,7.44,7.44,0.0,0.0,1.0,8.18,6.7,7.44,7.44,0.0,
1077,2021-07-23,000866.XSHE,,,,,,,,,,,,,
1078,2021-07-23,600416.XSHG,13.71,13.71,13.71,13.71,0.0,0.0,1.0,15.08,12.34,13.71,13.71,0.0,
1079,2021-07-23,000931.XSHE,6.41,6.41,6.41,6.41,0.0,0.0,1.0,7.05,5.77,6.41,6.41,0.0,
1080,2021-07-23,000995.XSHE,26.82,26.82,26.82,26.82,0.0,0.0,1.0,29.5,24.14,26.82,26.82,0.0,
1081,2021-07-23,002322.XSHE,10.05,10.05,10.05,10.05,0.0,0.0,1.0,11.06,9.05,10.05,10.05,0.0,
1082,2021-07-23,600519.XSHG,1940.01,1940.01,1940.01,1940.01,0.0,0.0,1.0,2134.01,1746.01,1940.01,1940.01,0.0,
1083,2021-07-23,603181.XSHG,18.46,18.46,18.46,18.46,0.0,0.0,1.0,20.31,16.61,18.46,18.46,0.0,
1084,2021-07-23,002072.XSHE,4.79,4.79,4.79,4.79,0.0,0.0,1.0,5.03,4.55,4.79,4.79,0.0,
1085,2021-07-23,000789.XSHE,11.42,11.42,11.42,11.42,0.0,0.0,1.0,12.56,10.28,11.42,11.42,0.0,
1086,2021-07-23,600137.XSHG,14.52,14.52,14.52,14.52,0.0,0.0,1.0,15.97,13.07,14.52,14.52,0.0,
1087,2021-07-23,000008.XSHE,2.18,2.18,2.18,2.18,0.0,0.0,1.0,2.4,1.96,2.18,2.18,0.0,
1088,2021-07-23,300679.XSHE,38.81,38.81,38.81,38.81,0.0,0.0,1.0,42.69,34.93,38.81,38.81,0.0,
1089,2021-07-23,300935.XSHE,70.53,70.53,70.53,70.53,0.0,0.0,1.0,77.58,63.48,70.53,70.53,0.0,
1090,2021-07-23,300511.XSHE,8.73,8.73,8.73,8.73,0.0,0.0,1.0,9.6,7.86,8.73,8.73,0.0,
1091,2021-07-23,300177.XSHE,10.63,10.63,10.63,10.63,0.0,0.0,1.0,11.69,9.57,10.63,10.63,0.0,
1092,2021-07-23,688219.XSHG,20.01,20.01,20.01,20.01,0.0,0.0,1.0,24.01,16.01,20.01,20.01,0.0,
1093,2021-07-23,300822.XSHE,26.81,26.81,26.81,26.81,0.0,0.0,1.0,29.49,24.13,26.81,26.81,0.0,
1094,2021-07-23,600149.XSHG,4.84,4.84,4.84,4.84,0.0,0.0,1.0,5.32,4.36,4.84,4.84,0.0,
1095,2021-07-23,300725.XSHE,150.02,150.02,150.02,150.02,0.0,0.0,1.0,165.02,135.02,150.02,150.02,0.0,
1096,2021-07-23,300377.XSHE,11.85,11.85,11.85,11.85,0.0,0.0,1.0,13.04,10.66,11.85,11.85,0.0,
1097,2021-07-23,603329.XSHG,12.01,12.01,12.01,12.01,0.0,0.0,1.0,13.21,10.81,12.01,12.01,0.0,
1098,2021-07-23,000918.XSHE,4.23,4.23,4.23,4.23,0.0,0.0,1.0,4.65,3.81,4.23,4.23,0.0,
1099,2021-07-23,688595.XSHG,146.78,146.78,146.78,146.78,0.0,0.0,1.0,176.14,117.42,146.78,146.78,0.0,
1100,2021-07-23,000619.XSHE,5.13,5.13,5.13,5.13,0.0,0.0,1.0,5.64,4.62,5.13,5.13,0.0,
1101,2021-07-23,300121.XSHE,12.23,12.23,12.23,12.23,0.0,0.0,1.0,13.45,11.01,12.23,12.23,0.0,
1102,2021-07-23,603063.XSHG,18.4,18.4,18.4,18.4,0.0,0.0,1.0,20.24,16.56,18.4,18.4,0.0,
1103,2021-07-23,603020.XSHG,16.66,16.66,16.66,16.66,0.0,0.0,1.0,18.33,14.99,16.66,16.66,0.0,
1104,2021-07-23,600589.XSHG,2.23,2.23,2.23,2.23,0.0,0.0,1.0,2.34,2.12,2.23,2.23,0.0,
1105,2021-07-23,603002.XSHG,7.26,7.26,7.26,7.26,0.0,0.0,1.0,7.99,6.53,7.26,7.26,0.0,
1106,2021-07-23,600418.XSHG,19.56,19.56,19.56,19.56,0.0,0.0,1.0,21.52,17.6,19.56,19.56,0.0,
1107,2021-07-23,600794.XSHG,3.2,3.2,3.2,3.2,0.0,0.0,1.0,3.52,2.88,3.2,3.2,0.0,
1108,2021-07-23,300800.XSHE,21.85,21.85,21.85,21.85,0.0,0.0,1.0,24.04,19.67,21.85,21.85,0.0,
1109,2021-07-23,600834.XSHG,11.43,11.43,11.43,11.43,0.0,0.0,1.0,12.57,10.29,11.43,11.43,0.0,
1110,2021-07-23,603260.XSHG,101.05,101.05,101.05,101.05,0.0,0.0,1.0,111.16,90.94,101.05,101.05,0.0,
1111,2021-07-23,300351.XSHE,8.85,8.85,8.85,8.85,0.0,0.0,1.0,9.74,7.96,8.85,8.85,0.0,
1112,2021-07-23,300006.XSHE,8.16,8.16,8.16,8.16,0.0,0.0,1.0,8.98,7.34,8.16,8.16,0.0,
1113,2021-07-23,300898.XSHE,33.73,33.73,33.73,33.73,0.0,0.0,1.0,37.1,30.36,33.73,33.73,0.0,
1114,2021-07-23,600587.XSHG,23.19,23.19,23.19,23.19,0.0,0.0,1.0,25.51,20.87,23.19,23.19,0.0,
1115,2021-07-23,688202.XSHG,464.93,464.93,464.93,464.93,0.0,0.0,1.0,557.92,371.94,464.93,464.93,0.0,
1116,2021-07-23,002657.XSHE,10.75,10.75,10.75,10.75,0.0,0.0,1.0,11.83,9.68,10.75,10.75,0.0,
1117,2021-07-23,603968.XSHG,14.15,14.15,14.15,14.15,0.0,0.0,1.0,15.57,12.74,14.15,14.15,0.0,
1118,2021-07-23,600183.XSHG,23.95,23.95,23.95,23.95,0.0,0.0,1.0,26.35,21.55,23.95,23.95,0.0,
1119,2021-07-23,002830.XSHE,9.56,9.56,9.56,9.56,0.0,0.0,1.0,10.52,8.6,9.56,9.56,0.0,
1120,2021-07-23,003019.XSHE,26.02,26.02,26.02,26.02,0.0,0.0,1.0,28.62,23.42,26.02,26.02,0.0,
1121,2021-07-23,603685.XSHG,12.49,12.49,12.49,12.49,0.0,0.0,1.0,13.74,11.24,12.49,12.49,0.0,
1122,2021-07-23,300237.XSHE,2.95,2.95,2.95,2.95,0.0,0.0,1.0,3.25,2.66,2.95,2.95,0.0,
1123,2021-07-23,000888.XSHE,6.41,6.41,6.41,6.41,0.0,0.0,1.0,7.05,5.77,6.41,6.41,0.0,
1124,2021-07-23,601963.XSHG,9.75,9.75,9.75,9.75,0.0,0.0,1.0,10.73,8.78,9.75,9.75,0.0,
1125,2021-07-23,300415.XSHE,20.66,20.66,20.66,20.66,0.0,0.0,1.0,22.73,18.59,20.66,20.66,0.0,
1126,2021-07-23,300328.XSHE,8.91,8.91,8.91,8.91,0.0,0.0,1.0,9.8,8.02,8.91,8.91,0.0,
1127,2021-07-23,002654.XSHE,3.92,3.92,3.92,3.92,0.0,0.0,1.0,4.31,3.53,3.92,3.92,0.0,
1128,2021-07-23,300581.XSHE,39.58,39.58,39.58,39.58,0.0,0.0,1.0,43.54,35.62,39.58,39.58,0.0,
1129,2021-07-23,603087.XSHG,86.15,86.15,86.15,86.15,0.0,0.0,1.0,94.77,77.54,86.15,86.15,0.0,
1130,2021-07-23,002397.XSHE,4.04,4.04,4.04,4.04,0.0,0.0,1.0,4.44,3.64,4.04,4.04,0.0,
1131,2021-07-23,601100.XSHG,104.5,104.5,104.5,104.5,0.0,0.0,1.0,114.95,94.05,104.5,104.5,0.0,
1132,2021-07-23,002759.XSHE,44.82,44.82,44.82,44.82,0.0,0.0,1.0,49.3,40.34,44.82,44.82,0.0,
1133,2021-07-23,300801.XSHE,19.1,19.1,19.1,19.1,0.0,0.0,1.0,21.01,17.19,19.1,19.1,0.0,
1134,2021-07-23,300884.XSHE,23.9,23.9,23.9,23.9,0.0,0.0,1.0,26.29,21.51,23.9,23.9,0.0,
1135,2021-07-23,600322.XSHG,1.82,1.82,1.82,1.82,0.0,0.0,1.0,2.0,1.64,1.82,1.82,0.0,
1136,2021-07-23,300119.XSHE,27.58,27.58,27.58,27.58,0.0,0.0,1.0,30.34,24.82,27.58,27.58,0.0,
1137,2021-07-23,002612.XSHE,45.45,45.45,45.45,45.45,0.0,0.0,1.0,50.0,40.91,45.45,45.45,0.0,
1138,2021-07-23,600896.XSHG,3.94,3.94,3.94,3.94,0.0,0.0,1.0,4.14,3.74,3.94,3.94,0.0,
1139,2021-07-23,002245.XSHE,24.32,24.32,24.32,24.32,0.0,0.0,1.0,26.75,21.89,24.32,24.32,0.0,
1140,2021-07-23,300419.XSHE,7.93,7.93,7.93,7.93,0.0,0.0,1.0,8.72,7.14,7.93,7.93,0.0,
1141,2021-07-23,001914.XSHE,14.91,14.91,14.91,14.91,0.0,0.0,1.0,16.4,13.42,14.91,14.91,0.0,
1142,2021-07-23,601827.XSHG,8.67,8.67,8.67,8.67,0.0,0.0,1.0,9.54,7.8,8.67,8.67,0.0,
1143,2021-07-23,300456.XSHE,31.7,31.7,31.7,31.7,0.0,0.0,1.0,34.87,28.53,31.7,31.7,0.0,
1144,2021-07-23,300516.XSHE,35.7,35.7,35.7,35.7,0.0,0.0,1.0,39.27,32.13,35.7,35.7,0.0,
1145,2021-07-23,002435.XSHE,5.64,5.64,5.64,5.64,0.0,0.0,1.0,6.2,5.08,5.64,5.64,0.0,
1146,2021-07-23,002650.XSHE,7.08,7.08,7.08,7.08,0.0,0.0,1.0,7.43,6.73,7.08,7.08,0.0,
1147,2021-07-23,603703.XSHG,11.66,11.66,11.66,11.66,0.0,0.0,1.0,12.83,10.49,11.66,11.66,0.0,
1148,2021-07-23,603901.XSHG,14.82,14.82,14.82,14.82,0.0,0.0,1.0,16.3,13.34,14.82,14.82,0.0,
1149,2021-07-23,000030.XSHE,6.1,6.1,6.1,6.1,0.0,0.0,1.0,6.71,5.49,6.1,6.1,0.0,
1150,2021-07-23,600122.XSHG,1.6,1.6,1.6,1.6,0.0,0.0,1.0,1.68,1.52,1.6,1.6,0.0,
1151,2021-07-23,601916.XSHG,3.87,3.87,3.87,3.87,0.0,0.0,1.0,4.26,3.48,3.87,3.87,0.0,
1152,2021-07-23,002114.XSHE,7.62,7.62,7.62,7.62,0.0,0.0,1.0,8.38,6.86,7.62,7.62,0.0,
1153,2021-07-23,300403.XSHE,7.09,7.09,7.09,7.09,0.0,0.0,1.0,7.8,6.38,7.09,7.09,0.0,
1154,2021-07-23,002205.XSHE,7.36,7.36,7.36,7.36,0.0,0.0,1.0,8.1,6.62,7.36,7.36,0.0,
1155,2021-07-23,002053.XSHE,8.39,8.39,8.39,8.39,0.0,0.0,1.0,9.23,7.55,8.39,8.39,0.0,
1156,2021-07-23,300455.XSHE,12.26,12.26,12.26,12.26,0.0,0.0,1.0,13.49,11.03,12.26,12.26,0.0,
1157,2021-07-23,300742.XSHE,26.93,26.93,26.93,26.93,0.0,0.0,1.0,29.62,24.24,26.93,26.93,0.0,
1158,2021-07-23,300068.XSHE,12.48,12.48,12.48,12.48,0.0,0.0,1.0,13.73,11.23,12.48,12.48,0.0,
1159,2021-07-23,601019.XSHG,5.55,5.55,5.55,5.55,0.0,0.0,1.0,6.11,5.0,5.55,5.55,0.0,
1160,2021-07-23,002008.XSHE,37.69,37.69,37.69,37.69,0.0,0.0,1.0,41.46,33.92,37.69,37.69,0.0,
1161,2021-07-23,300161.XSHE,18.45,18.45,18.45,18.45,0.0,0.0,1.0,20.3,16.61,18.45,18.45,0.0,
1162,2021-07-23,603331.XSHG,10.3,10.3,10.3,10.3,0.0,0.0,1.0,11.33,9.27,10.3,10.3,0.0,
1163,2021-07-23,000017.XSHE,4.51,4.51,4.51,4.51,0.0,0.0,1.0,4.96,4.06,4.51,4.51,0.0,
1164,2021-07-23,002090.XSHE,8.89,8.89,8.89,8.89,0.0,0.0,1.0,9.78,8.0,8.89,8.89,0.0,
1165,2021-07-23,600316.XSHG,39.98,39.98,39.98,39.98,0.0,0.0,1.0,43.98,35.98,39.98,39.98,0.0,
1166,2021-07-23,000417.XSHE,4.37,4.37,4.37,4.37,0.0,0.0,1.0,4.81,3.93,4.37,4.37,0.0,
1167,2021-07-23,300206.XSHE,13.26,13.26,13.26,13.26,0.0,0.0,1.0,14.59,11.93,13.26,13.26,0.0,
1168,2021-07-23,605122.XSHG,24.2,24.2,24.2,24.2,0.0,0.0,1.0,26.62,21.78,24.2,24.2,0.0,
1169,2021-07-23,002467.XSHE,4.11,4.11,4.11,4.11,0.0,0.0,1.0,4.52,3.7,4.11,4.11,0.0,
1170,2021-07-23,002947.XSHE,23.93,23.93,23.93,23.93,0.0,0.0,1.0,26.32,21.54,23.93,23.93,0.0,
1171,2021-07-23,688301.XSHG,334.0,334.0,334.0,334.0,0.0,0.0,1.0,400.8,267.2,334.0,334.0,0.0,
1172,2021-07-23,603687.XSHG,7.71,7.71,7.71,7.71,0.0,0.0,1.0,8.48,6.94,7.71,7.71,0.0,
1173,2021-07-23,300887.XSHE,77.6,77.6,77.6,77.6,0.0,0.0,1.0,85.36,69.84,77.6,77.6,0.0,
1174,2021-07-23,600078.XSHG,4.08,4.08,4.08,4.08,0.0,0.0,1.0,4.28,3.88,4.08,4.08,0.0,
1175,2021-07-23,688676.XSHG,16.16,16.16,16.16,16.16,0.0,0.0,1.0,19.39,12.93,16.16,16.16,0.0,
1176,2021-07-23,300030.XSHE,10.42,10.42,10.42,10.42,0.0,0.0,1.0,11.46,9.38,10.42,10.42,0.0,
1177,2021-07-23,600086.XSHG,,,,,,,,,,,,,
1178,2021-07-23,002171.XSHE,9.31,9.31,9.31,9.31,0.0,0.0,1.0,10.24,8.38,9.31,9.31,0.0,
1179,2021-07-23,601108.XSHG,10.39,10.39,10.39,10.39,0.0,0.0,1.0,11.43,9.35,10.39,10.39,0.0,
1180,2021-07-23,603208.XSHG,86.21,86.21,86.21,86.21,0.0,0.0,1.0,94.83,77.59,86.21,86.21,0.0,
1181,2021-07-23,002056.XSHE,14.96,14.96,14.96,14.96,0.0,0.0,1.0,16.46,13.46,14.96,14.96,0.0,
1182,2021-07-23,000782.XSHE,4.21,4.21,4.21,4.21,0.0,0.0,1.0,4.63,3.79,4.21,4.21,0.0,
1183,2021-07-23,300766.XSHE,14.77,14.77,14.77,14.77,0.0,0.0,1.0,16.25,13.29,14.77,14.77,0.0,
1184,2021-07-23,000751.XSHE,3.58,3.58,3.58,3.58,0.0,0.0,1.0,3.94,3.22,3.58,3.58,0.0,
1185,2021-07-23,300753.XSHE,21.39,21.39,21.39,21.39,0.0,0.0,1.0,23.53,19.25,21.39,21.39,0.0,
1186,2021-07-23,603165.XSHG,12.59,12.59,12.59,12.59,0.0,0.0,1.0,13.85,11.33,12.59,12.59,0.0,
1187,2021-07-23,603978.XSHG,19.79,19.79,19.79,19.79,0.0,0.0,1.0,21.77,17.81,19.79,19.79,0.0,
1188,2021-07-23,002848.XSHE,9.02,9.02,9.02,9.02,0.0,0.0,1.0,9.92,8.12,9.02,9.02,0.0,
1189,2021-07-23,601880.XSHG,1.7,1.7,1.7,1.7,0.0,0.0,1.0,1.87,1.53,1.7,1.7,0.0,
1190,2021-07-23,300258.XSHE,14.04,14.04,14.04,14.04,0.0,0.0,1.0,15.44,12.64,14.04,14.04,0.0,
1191,2021-07-23,603628.XSHG,12.35,12.35,12.35,12.35,0.0,0.0,1.0,13.59,11.12,12.35,12.35,0.0,
1192,2021-07-23,000981.XSHE,2.0,2.0,2.0,2.0,0.0,0.0,1.0,2.1,1.9,2.0,2.0,0.0,
1193,2021-07-23,688625.XSHG,59.03,59.03,59.03,59.03,0.0,0.0,1.0,70.84,47.22,59.03,59.03,0.0,
1194,2021-07-23,000899.XSHE,4.81,4.81,4.81,4.81,0.0,0.0,1.0,5.29,4.33,4.81,4.81,0.0,
1195,2021-07-23,000713.XSHE,9.36,9.36,9.36,9.36,0.0,0.0,1.0,10.3,8.42,9.36,9.36,0.0,
1196,2021-07-23,301017.XSHE,22.62,22.62,22.62,22.62,0.0,0.0,1.0,24.88,20.36,22.62,22.62,0.0,
1197,2021-07-23,000620.XSHE,2.3,2.3,2.3,2.3,0.0,0.0,1.0,2.53,2.07,2.3,2.3,0.0,
1198,2021-07-23,600401.XSHG,,,,,,,,,,,,,
1199,2021-07-23,000960.XSHE,17.88,17.88,17.88,17.88,0.0,0.0,1.0,19.67,16.09,17.88,17.88,0.0,
1200,2021-07-23,600835.XSHG,15.09,15.09,15.09,15.09,0.0,0.0,1.0,16.6,13.58,15.09,15.09,0.0,
1201,2021-07-23,603081.XSHG,10.66,10.66,10.66,10.66,0.0,0.0,1.0,11.73,9.59,10.66,10.66,0.0,
1202,2021-07-23,603879.XSHG,7.82,7.82,7.82,7.82,0.0,0.0,1.0,8.6,7.04,7.82,7.82,0.0,
1203,2021-07-23,601009.XSHG,9.89,9.89,9.89,9.89,0.0,0.0,1.0,10.88,8.9,9.89,9.89,0.0,
1204,2021-07-23,300171.XSHE,45.96,45.96,45.96,45.96,0.0,0.0,1.0,50.56,41.36,45.96,45.96,0.0,
1205,2021-07-23,603633.XSHG,11.81,11.81,11.81,11.81,0.0,0.0,1.0,12.99,10.63,11.81,11.81,0.0,
1206,2021-07-23,603668.XSHG,7.24,7.24,7.24,7.24,0.0,0.0,1.0,7.96,6.52,7.24,7.24,0.0,
1207,2021-07-23,002162.XSHE,4.99,4.99,4.99,4.99,0.0,0.0,1.0,5.49,4.49,4.99,4.99,0.0,
1208,2021-07-23,688699.XSHG,360.99,360.99,360.99,360.99,0.0,0.0,1.0,433.19,288.79,360.99,360.99,0.0,
1209,2021-07-23,300861.XSHE,82.0,82.0,82.0,82.0,0.0,0.0,1.0,90.2,73.8,82.0,82.0,0.0,
1210,2021-07-23,601677.XSHG,26.1,26.1,26.1,26.1,0.0,0.0,1.0,28.71,23.49,26.1,26.1,0.0,
1211,2021-07-23,600507.XSHG,7.2,7.2,7.2,7.2,0.0,0.0,1.0,7.92,6.48,7.2,7.2,0.0,
1212,2021-07-23,000680.XSHE,3.91,3.91,3.91,3.91,0.0,0.0,1.0,4.3,3.52,3.91,3.91,0.0,
1213,2021-07-23,002175.XSHE,3.47,3.47,3.47,3.47,0.0,0.0,1.0,3.64,3.3,3.47,3.47,0.0,
1214,2021-07-23,600131.XSHG,13.02,13.02,13.02,13.02,0.0,0.0,1.0,14.32,11.72,13.02,13.02,0.0,
1215,2021-07-23,300076.XSHE,6.09,6.09,6.09,6.09,0.0,0.0,1.0,6.7,5.48,6.09,6.09,0.0,
1216,2021-07-23,603903.XSHG,10.17,10.17,10.17,10.17,0.0,0.0,1.0,11.19,9.15,10.17,10.17,0.0,
1217,2021-07-23,000897.XSHE,1.99,1.99,1.99,1.99,0.0,0.0,1.0,2.19,1.79,1.99,1.99,0.0,
1218,2021-07-23,603333.XSHG,7.85,7.85,7.85,7.85,0.0,0.0,1.0,8.63,7.06,7.85,7.85,0.0,
1219,2021-07-23,300806.XSHE,69.9,69.9,69.9,69.9,0.0,0.0,1.0,76.89,62.91,69.9,69.9,0.0,
1220,2021-07-23,002750.XSHE,7.4,7.4,7.4,7.4,0.0,0.0,1.0,8.14,6.66,7.4,7.4,0.0,
1221,2021-07-23,002832.XSHE,24.12,24.12,24.12,24.12,0.0,0.0,1.0,26.53,21.71,24.12,24.12,0.0,
1222,2021-07-23,600116.XSHG,8.43,8.43,8.43,8.43,0.0,0.0,1.0,9.27,7.59,8.43,8.43,0.0,
1223,2021-07-23,300343.XSHE,9.2,9.2,9.2,9.2,0.0,0.0,1.0,10.12,8.28,9.2,9.2,0.0,
1224,2021-07-23,002275.XSHE,13.29,13.29,13.29,13.29,0.0,0.0,1.0,14.62,11.96,13.29,13.29,0.0,
1225,2021-07-23,300080.XSHE,6.06,6.06,6.06,6.06,0.0,0.0,1.0,6.67,5.45,6.06,6.06,0.0,
1226,2021-07-23,601200.XSHG,11.61,11.61,11.61,11.61,0.0,0.0,1.0,12.77,10.45,11.61,11.61,0.0,
1227,2021-07-23,688611.XSHG,58.91,58.91,58.91,58.91,0.0,0.0,1.0,70.69,47.13,58.91,58.91,0.0,
1228,2021-07-23,603808.XSHG,15.77,15.77,15.77,15.77,0.0,0.0,1.0,17.35,14.19,15.77,15.77,0.0,
1229,2021-07-23,000002.XSHE,23.21,23.21,23.21,23.21,0.0,0.0,1.0,25.53,20.89,23.21,23.21,0.0,
1230,2021-07-23,300508.XSHE,27.26,27.26,27.26,27.26,0.0,0.0,1.0,29.99,24.53,27.26,27.26,0.0,
1231,2021-07-23,600351.XSHG,6.2,6.2,6.2,6.2,0.0,0.0,1.0,6.82,5.58,6.2,6.2,0.0,
1232,2021-07-23,000902.XSHE,20.95,20.95,20.95,20.95,0.0,0.0,1.0,23.05,18.86,20.95,20.95,0.0,
1233,2021-07-23,002465.XSHE,9.38,9.38,9.38,9.38,0.0,0.0,1.0,10.32,8.44,9.38,9.38,0.0,
1234,2021-07-23,002066.XSHE,9.81,9.81,9.81,9.81,0.0,0.0,1.0,10.79,8.83,9.81,9.81,0.0,
1235,2021-07-23,688665.XSHG,112.4,112.4,112.4,112.4,0.0,0.0,1.0,134.88,89.92,112.4,112.4,0.0,
1236,2021-07-23,603822.XSHG,41.21,41.21,41.21,41.21,0.0,0.0,1.0,45.33,37.09,41.21,41.21,0.0,
1237,2021-07-23,600370.XSHG,3.14,3.14,3.14,3.14,0.0,0.0,1.0,3.45,2.83,3.14,3.14,0.0,
1238,2021-07-23,603222.XSHG,14.71,14.71,14.71,14.71,0.0,0.0,1.0,16.18,13.24,14.71,14.71,0.0,
1239,2021-07-23,000927.XSHE,3.27,3.27,3.27,3.27,0.0,0.0,1.0,3.6,2.94,3.27,3.27,0.0,
1240,2021-07-23,002101.XSHE,8.19,8.19,8.19,8.19,0.0,0.0,1.0,9.01,7.37,8.19,8.19,0.0,
1241,2021-07-23,003016.XSHE,14.76,14.76,14.76,14.76,0.0,0.0,1.0,16.24,13.28,14.76,14.76,0.0,
1242,2021-07-23,002036.XSHE,18.29,18.29,18.29,18.29,0.0,0.0,1.0,20.12,16.46,18.29,18.29,0.0,
1243,2021-07-23,300115.XSHE,19.25,19.25,19.25,19.25,0.0,0.0,1.0,21.18,17.32,19.25,19.25,0.0,
1244,2021-07-23,300933.XSHE,10.36,10.36,10.36,10.36,0.0,0.0,1.0,11.4,9.32,10.36,10.36,0.0,
1245,2021-07-23,003041.XSHE,24.45,24.45,24.45,24.45,0.0,0.0,1.0,26.9,22.0,24.45,24.45,0.0,
1246,2021-07-23,603878.XSHG,7.05,7.05,7.05,7.05,0.0,0.0,1.0,7.76,6.34,7.05,7.05,0.0,
1247,2021-07-23,603630.XSHG,20.07,20.07,20.07,20.07,0.0,0.0,1.0,22.08,18.06,20.07,20.07,0.0,
1248,2021-07-23,603259.XSHG,161.94,161.94,161.94,161.94,0.0,0.0,1.0,178.13,145.75,161.94,161.94,0.0,
1249,2021-07-23,603025.XSHG,37.6,37.6,37.6,37.6,0.0,0.0,1.0,41.36,33.84,37.6,37.6,0.0,
1250,2021-07-23,002876.XSHE,65.3,65.3,65.3,65.3,0.0,0.0,1.0,71.83,58.77,65.3,65.3,0.0,
1251,2021-07-23,688200.XSHG,511.0,511.0,511.0,511.0,0.0,0.0,1.0,613.2,408.8,511.0,511.0,0.0,
1252,2021-07-23,300976.XSHE,84.6,84.6,84.6,84.6,0.0,0.0,1.0,93.06,76.14,84.6,84.6,0.0,
1253,2021-07-23,300359.XSHE,6.87,6.87,6.87,6.87,0.0,0.0,1.0,7.56,6.18,6.87,6.87,0.0,
